試行回数	ノード	ノード間距離
2986	3147	0.0
2987	2930	0.0
2988	3232	0.0
2989	3126	0.0
2990	2921	0.0
2991	3089	0.0
2992	3031	0.0
2993	2926	0.0
2994	2632	0.0
2995	2857	0.0
2996	2965	0.0
2997	2892	0.0
2998	2791	0.0
2999	2943	0.0
3000	2623	0.0
3001	3065	0.0
3002	2882	0.0
3003	3225	0.0
3004	3093	0.0
3005	2653	0.0
3006	3041	0.0
3007	3014	0.0
3008	2784	0.0
3009	2971	0.0
3010	2856	0.0
3011	2933	0.0
3012	2810	0.0
3013	2915	0.0
3014	3018	0.0
3015	2585	0.0
3016	3160	0.0
3017	2941	0.0
3018	2927	0.0
3019	3197	0.0
3020	3062	0.0
3021	2968	0.0
3022	3430	0.0
3023	3013	0.0
3024	2808	0.0
3025	2906	0.0
3026	2670	0.0
3027	2814	0.0
3028	2790	0.0
3029	3233	0.0
3030	3536	0.0
3031	3090	0.0
3032	2875	0.0
3033	3024	0.0
3034	3143	0.0
3035	3132	0.0
3036	3155	0.0
3037	2910	0.0
3038	2715	0.0
3039	2917	0.0
3040	2991	0.0
3041	2956	0.0
3042	3131	0.0
3043	2983	0.0
3044	2817	0.0
3045	2874	0.0
3046	3102	0.0
3047	2952	0.0
3048	3163	0.0
3049	3204	0.0
3050	3009	0.0
3051	2950	0.0
3052	3345	0.0
3053	3245	0.0
3054	3281	0.0
3055	3258	0.0
3056	3124	0.0
3057	3336	0.0
3058	3075	0.0
3059	3363	0.0
3060	2981	0.0
3061	3179	0.0
3062	3185	0.0
3063	3072	0.0
3064	2909	0.0
3065	3043	0.0
3066	3053	0.0
3067	3262	0.0
3068	3099	0.0
3069	2825	0.0
3070	3128	0.0
3071	3114	0.0
3072	3140	0.0
3073	2942	0.0
3074	3144	0.0
3075	3133	0.0
3076	3109	0.0
3077	3046	0.0
3078	2799	0.0
3079	3259	0.0
3080	3427	0.0
3081	3555	0.0
3082	3092	0.0
3083	3200	0.0
3084	3182	0.0
3085	3248	0.0
3086	3002	0.0
3087	3058	0.0
3088	2655	0.0
3089	2993	0.0
3090	3173	0.0
3091	3039	0.0
3092	3174	0.0
3093	3052	0.0
3094	2964	0.0
3095	3166	0.0
3096	3194	0.0
3097	2966	0.0
3098	2884	0.0
3099	3307	0.0
3100	3153	0.0
3101	3038	0.0
3102	3180	0.0
3103	3159	0.0
3104	3096	0.0
3105	3023	0.0
3106	3175	0.0
3107	2750	0.0
3108	3066	0.0
3109	3532	0.0
3110	3300	0.0
3111	3151	0.0
3112	3213	0.0
3113	2759	0.0
3114	3077	0.0
3115	3120	0.0
3116	3033	0.0
3117	2848	0.0
3118	3059	0.0
3119	2919	0.0
3120	2683	0.0
3121	3251	0.0
3122	3257	0.0
3123	2960	0.0
3124	2692	0.0
3125	2548	0.0
3126	3063	0.0
3127	2994	0.0
3128	3105	0.0
3129	3165	0.0
3130	3098	0.0
3131	3205	0.0
3132	3061	0.0
3133	2896	0.0
3134	3236	0.0
3135	3171	0.0
3136	3366	0.0
3137	2903	0.0
3138	2914	0.0
3139	3084	0.0
3140	3294	0.0
3141	3356	0.0
3142	2987	0.0
3143	3234	0.0
3144	3237	0.0
3145	3101	0.0
3146	2958	0.0
3147	3216	0.0
3148	3001	0.0
3149	2992	0.0
3150	3191	0.0
3151	3081	0.0
3152	2962	0.0
3153	2978	0.0
3154	2867	0.0
3155	3170	0.0
3156	3106	0.0
3157	3217	0.0
3158	2878	0.0
3159	3591	0.0
3160	3316	0.0
3161	3282	0.0
3162	3435	0.0
3163	3335	0.0
3164	3543	0.0
3165	3189	0.0
3166	3226	0.0
3167	3091	0.0
3168	3218	0.0
3169	3220	0.0
3170	3274	0.0
3171	3253	0.0
3172	3434	0.0
3173	2911	0.0
3174	2967	0.0
3175	3086	0.0
3176	3029	0.0
3177	3304	0.0
3178	3123	0.0
3179	3080	0.0
3180	3148	0.0
3181	3030	0.0
3182	3321	0.0
3183	3134	0.0
3184	3070	0.0
3185	3222	0.0
3186	3254	0.0
3187	3074	0.0
3188	3491	0.0
3189	3298	0.0
3190	3354	0.0
3191	2886	0.0
3192	3060	0.0
3193	2806	0.0
3194	3297	0.0
3195	3388	0.0
3196	3263	0.0
3197	3467	0.0
3198	3146	0.0
3199	3400	0.0
3200	3360	0.0
3201	2768	0.0
3202	3137	0.0
3203	3104	0.0
3204	3229	0.0
3205	3067	0.0
3206	3138	0.0
3207	3183	0.0
3208	3188	0.0
3209	3272	0.0
3210	3302	0.0
3211	3295	0.0
3212	3056	0.0
3213	3340	0.0
3214	3408	0.0
3215	3027	0.0
3216	3292	0.0
3217	3260	0.0
3218	3243	0.0
3219	3042	0.0
3220	3386	0.0
3221	3198	0.0
3222	3085	0.0
3223	3047	0.0
3224	3278	0.0
3225	4069	0.0
3226	3135	0.0
3227	3289	0.0
3228	3308	0.0
3229	3293	0.0
3230	3311	0.0
3231	3221	0.0
3232	3241	0.0
3233	3429	0.0
3234	3119	0.0
3235	3228	0.0
3236	3201	0.0
3237	3079	0.0
3238	3184	0.0
3239	3520	0.0
3240	3480	0.0
3241	3142	0.0
3242	3303	0.0
3243	3195	0.0
3244	3235	0.0
3245	3149	0.0
3246	3152	0.0
3247	3250	0.0
3248	3552	0.0
3249	3328	0.0
3250	3040	0.0
3251	3588	0.0
3252	3187	0.0
3253	3355	0.0
3254	3176	0.0
3255	3088	0.0
3256	3283	0.0
3257	3017	0.0
3258	3347	0.0
3259	3329	0.0
3260	3268	0.0
3261	3440	0.0
3262	3117	0.0
3263	3116	0.0
3264	3633	0.0
3265	3426	0.0
3266	3399	0.0
3267	3207	0.0
3268	3279	0.0
3269	3479	0.0
3270	3071	0.0
3271	2861	0.0
3272	3107	0.0
3273	3264	0.0
3274	3111	0.0
3275	3212	0.0
3276	2887	0.0
3277	2800	0.0
3278	3315	0.0
3279	3169	0.0
3280	3210	0.0
3281	3252	0.0
3282	3178	0.0
3283	3006	0.0
3284	3203	0.0
3285	3526	0.0
3286	3339	0.0
3287	3238	0.0
3288	3352	0.0
3289	3735	0.0
3290	3383	0.0
3291	3326	0.0
3292	3503	0.0
3293	3314	0.0
3294	3338	0.0
3295	3330	0.0
3296	3546	0.0
3297	3606	0.0
3298	3410	0.0
3299	3265	0.0
3300	3320	0.0
3301	3209	0.0
3302	2796	0.0
3303	3121	0.0
3304	3244	0.0
3305	3675	0.0
3306	3428	0.0
3307	3446	0.0
3308	3404	0.0
3309	3519	0.0
3310	3636	0.0
3311	3512	0.0
3312	3468	0.0
3313	3301	0.0
3314	3167	0.0
3315	3309	0.0
3316	3208	0.0
3317	3299	0.0
3318	3196	0.0
3319	3374	0.0
3320	3375	0.0
3321	3136	0.0
3322	3240	0.0
3323	3231	0.0
3324	2954	0.0
3325	3393	0.0
3326	3318	0.0
3327	3296	0.0
3328	3270	0.0
3329	3035	0.0
3330	3156	0.0
3331	3469	0.0
3332	3288	0.0
3333	3150	0.0
3334	2951	0.0
3335	3186	0.0
3336	3424	0.0
3337	3078	0.0
3338	3291	0.0
3339	3082	0.0
3340	3459	0.0
3341	3341	0.0
3342	3125	0.0
3343	3706	0.0
3344	3560	0.0
3345	3317	0.0
3346	3578	0.0
3347	3457	0.0
3348	3343	0.0
3349	3470	0.0
3350	3413	0.0
3351	3351	0.0
3352	3380	0.0
3353	3507	0.0
3354	3502	0.0
3355	3239	0.0
3356	3748	0.0
3357	3202	0.0
3358	3230	0.0
3359	3493	0.0
3360	3313	0.0
3361	3539	0.0
3362	2854	0.0
3363	2953	0.0
3364	3396	0.0
3365	3368	0.0
3366	3602	0.0
3367	3389	0.0
3368	3445	0.0
3369	3367	0.0
3370	3567	0.0
3371	3214	0.0
3372	3522	0.0
3373	3206	0.0
3374	3113	0.0
3375	3451	0.0
3376	3310	0.0
3377	3162	0.0
3378	3286	0.0
3379	3333	0.0
3380	3247	0.0
3381	3647	0.0
3382	3541	0.0
3383	3211	0.0
3384	3438	0.0
3385	3322	0.0
3386	3378	0.0
3387	3615	0.0
3388	3632	0.0
3389	3357	0.0
3390	3778	0.0
3391	3617	0.0
3392	3337	0.0
3393	3332	0.0
3394	3256	0.0
3395	3359	0.0
3396	3508	0.0
3397	3681	0.0
3398	3613	0.0
3399	3456	0.0
3400	3350	0.0
3401	3287	0.0
3402	3068	0.0
3403	3118	0.0
3404	3145	0.0
3405	3387	0.0
3406	3566	0.0
3407	3379	0.0
3408	3394	0.0
3409	3390	0.0
3410	3419	0.0
3411	3358	0.0
3412	3284	0.0
3413	3381	0.0
3414	3455	0.0
3415	3271	0.0
3416	3589	0.0
3417	3659	0.0
3418	3402	0.0
3419	3690	0.0
3420	3475	0.0
3421	3418	0.0
3422	3425	0.0
3423	3266	0.0
3424	3517	0.0
3425	3590	0.0
3426	3372	0.0
3427	3644	0.0
3428	3527	0.0
3429	3369	0.0
3430	3707	0.0
3431	3443	0.0
3432	3814	0.0
3433	3582	0.0
3434	3564	0.0
3435	3547	0.0
3436	3495	0.0
3437	3412	0.0
3438	3181	0.0
3439	3044	0.0
3440	3255	0.0
3441	3397	0.0
3442	3489	0.0
3443	3565	0.0
3444	3398	0.0
3445	3370	0.0
3446	3249	0.0
3447	3420	0.0
3448	3600	0.0
3449	3518	0.0
3450	3895	0.0
3451	3277	0.0
3452	3646	0.0
3453	3482	0.0
3454	3365	0.0
3455	3548	0.0
3456	3199	0.0
3457	3276	0.0
3458	3346	0.0
3459	3377	0.0
3460	3610	0.0
3461	3463	0.0
3462	3643	0.0
3463	3280	0.0
3464	3671	0.0
3465	3529	0.0
3466	3141	0.0
3467	3334	0.0
3468	3353	0.0
3469	3597	0.0
3470	3516	0.0
3471	3700	0.0
3472	3415	0.0
3473	3414	0.0
3474	3534	0.0
3475	3139	0.0
3476	3384	0.0
3477	3500	0.0
3478	3640	0.0
3479	3621	0.0
3480	3478	0.0
3481	3486	0.0
3482	3405	0.0
3483	3524	0.0
3484	3219	0.0
3485	3569	0.0
3486	3525	0.0
3487	3312	0.0
3488	3689	0.0
3489	3577	0.0
3490	3421	0.0
3491	3453	0.0
3492	3192	0.0
3493	3454	0.0
3494	3382	0.0
3495	3403	0.0
3496	3331	0.0
3497	3596	0.0
3498	3462	0.0
3499	3698	0.0
3500	3775	0.0
3501	3550	0.0
3502	3327	0.0
3503	3385	0.0
3504	3267	0.0
3505	3069	0.0
3506	3586	0.0
3507	3544	0.0
3508	3661	0.0
3509	3514	0.0
3510	3598	0.0
3511	3422	0.0
3512	3285	0.0
3513	3579	0.0
3514	3827	0.0
3515	3407	0.0
3516	2989	0.0
3517	3450	0.0
3518	3673	0.0
3519	3809	0.0
3520	3549	0.0
3521	3442	0.0
3522	3729	0.0
3523	3786	0.0
3524	3670	0.0
3525	3087	0.0
3526	3433	0.0
3527	3530	0.0
3528	4015	0.0
3529	3509	0.0
3530	3595	0.0
3531	3575	0.0
3532	3373	0.0
3533	3634	0.0
3534	3504	0.0
3535	3432	0.0
3536	3695	0.0
3537	3481	0.0
3538	3531	0.0
3539	3411	0.0
3540	3444	0.0
3541	3319	0.0
3542	3447	0.0
3543	3563	0.0
3544	3535	0.0
3545	4080	0.0
3546	3580	0.0
3547	3587	0.0
3548	3692	0.0
3549	3391	0.0
3550	3494	0.0
3551	3513	0.0
3552	3409	0.0
3553	3361	0.0
3554	3758	0.0
3555	3465	0.0
3556	3877	0.0
3557	3863	0.0
3558	3488	0.0
3559	3765	0.0
3560	3574	0.0
3561	3269	0.0
3562	3417	0.0
3563	3515	0.0
3564	3769	0.0
3565	3496	0.0
3566	3490	0.0
3567	3416	0.0
3568	3759	0.0
3569	3594	0.0
3570	3521	0.0
3571	3691	0.0
3572	3559	0.0
3573	3342	0.0
3574	3129	0.0
3575	3461	0.0
3576	3344	0.0
3577	3862	0.0
3578	3658	0.0
3579	3449	0.0
3580	3497	0.0
3581	3772	0.0
3582	3834	0.0
3583	3981	0.0
3584	3551	0.0
3585	3406	0.0
3586	3630	0.0
3587	3860	0.0
3588	3542	0.0
3589	3665	0.0
3590	3651	0.0
3591	3738	0.0
3592	3628	0.0
3593	3997	0.0
3594	3605	0.0
3595	3556	0.0
3596	3822	0.0
3597	4000	0.0
3598	3849	0.0
3599	3684	0.0
3600	3612	0.0
3601	3688	0.0
3602	3637	0.0
3603	3653	0.0
3604	3676	0.0
3605	3554	0.0
3606	3669	0.0
3607	3460	0.0
3608	3750	0.0
3609	3448	0.0
3610	3650	0.0
3611	3533	0.0
3612	3649	0.0
3613	3568	0.0
3614	3800	0.0
3615	4195	0.0
3616	3485	0.0
3617	3743	0.0
3618	3583	0.0
3619	3584	0.0
3620	3437	0.0
3621	3523	0.0
3622	3439	0.0
3623	3483	0.0
3624	3740	0.0
3625	3768	0.0
3626	3880	0.0
3627	3501	0.0
3628	3362	0.0
3629	3498	0.0
3630	3246	0.0
3631	3761	0.0
3632	3629	0.0
3633	3635	0.0
3634	3570	0.0
3635	3492	0.0
3636	3864	0.0
3637	3619	0.0
3638	3571	0.0
3639	3510	0.0
3640	3813	0.0
3641	3657	0.0
3642	3215	0.0
3643	3553	0.0
3644	3436	0.0
3645	3323	0.0
3646	3747	0.0
3647	3680	0.0
3648	3682	0.0
3649	3873	0.0
3650	3858	0.0
3651	3724	0.0
3652	3642	0.0
3653	3464	0.0
3654	3885	0.0
3655	3789	0.0
3656	3937	0.0
3657	3745	0.0
3658	3608	0.0
3659	3641	0.0
3660	3788	0.0
3661	3762	0.0
3662	3401	0.0
3663	3511	0.0
3664	3392	0.0
3665	3945	0.0
3666	3897	0.0
3667	3950	0.0
3668	4164	0.0
3669	3499	0.0
3670	3767	0.0
3671	3376	0.0
3672	3672	0.0
3673	3678	0.0
3674	3471	0.0
3675	3687	0.0
3676	3638	0.0
3677	3749	0.0
3678	3557	0.0
3679	3581	0.0
3680	3723	0.0
3681	3704	0.0
3682	3663	0.0
3683	3660	0.0
3684	3528	0.0
3685	3693	0.0
3686	3477	0.0
3687	3423	0.0
3688	3722	0.0
3689	3941	0.0
3690	3710	0.0
3691	3891	0.0
3692	3902	0.0
3693	3685	0.0
3694	3611	0.0
3695	3349	0.0
3696	3940	0.0
3697	3697	0.0
3698	3923	0.0
3699	3751	0.0
3700	3882	0.0
3701	3794	0.0
3702	3727	0.0
3703	3703	0.0
3704	4025	0.0
3705	3931	0.0
3706	3472	0.0
3707	3487	0.0
3708	3458	0.0
3709	3639	0.0
3710	3728	0.0
3711	3954	0.0
3712	3607	0.0
3713	3652	0.0
3714	3828	0.0
3715	3112	0.0
3716	3889	0.0
3717	3614	0.0
3718	3325	0.0
3719	3754	0.0
3720	4181	0.0
3721	3623	0.0
3722	3599	0.0
3723	3431	0.0
3724	3918	0.0
3725	3851	0.0
3726	3791	0.0
3727	3852	0.0
3728	3709	0.0
3729	3696	0.0
3730	3306	0.0
3731	3907	0.0
3732	3755	0.0
3733	3982	0.0
3734	3753	0.0
3735	3819	0.0
3736	3662	0.0
3737	3763	0.0
3738	3876	0.0
3739	3624	0.0
3740	3883	0.0
3741	4020	0.0
3742	3956	0.0
3743	3545	0.0
3744	3631	0.0
3745	3816	0.0
3746	4131	0.0
3747	3627	0.0
3748	4014	0.0
3749	3585	0.0
3750	3558	0.0
3751	3601	0.0
3752	3787	0.0
3753	3846	0.0
3754	3783	0.0
3755	3395	0.0
3756	4011	0.0
3757	3737	0.0
3758	3441	0.0
3759	3592	0.0
3760	3857	0.0
3761	3474	0.0
3762	3572	0.0
3763	3620	0.0
3764	3966	0.0
3765	3764	0.0
3766	3823	0.0
3767	3869	0.0
3768	3842	0.0
3769	3538	0.0
3770	3618	0.0
3771	3731	0.0
3772	3817	0.0
3773	3683	0.0
3774	4086	0.0
3775	3773	0.0
3776	3926	0.0
3777	3466	0.0
3778	3726	0.0
3779	3741	0.0
3780	3679	0.0
3781	3744	0.0
3782	4163	0.0
3783	3896	0.0
3784	3721	0.0
3785	3476	0.0
3786	3110	0.0
3787	3796	0.0
3788	3561	0.0
3789	3746	0.0
3790	3922	0.0
3791	3655	0.0
3792	4038	0.0
3793	3506	0.0
3794	3839	0.0
3795	3648	0.0
3796	3881	0.0
3797	3820	0.0
3798	3645	0.0
3799	3473	0.0
3800	3757	0.0
3801	3654	0.0
3802	3625	0.0
3803	3616	0.0
3804	3717	0.0
3805	3886	0.0
3806	3872	0.0
3807	3742	0.0
3808	3562	0.0
3809	3913	0.0
3810	3884	0.0
3811	3716	0.0
3812	3938	0.0
3813	3609	0.0
3814	3720	0.0
3815	3845	0.0
3816	3792	0.0
3817	3603	0.0
3818	3932	0.0
3819	3733	0.0
3820	3905	0.0
3821	3979	0.0
3822	4210	0.0
3823	3604	0.0
3824	3793	0.0
3825	3718	0.0
3826	3771	0.0
3827	3977	0.0
3828	3892	0.0
3829	4008	0.0
3830	3713	0.0
3831	3878	0.0
3832	3719	0.0
3833	4205	0.0
3834	3974	0.0
3835	4130	0.0
3836	3829	0.0
3837	4123	0.0
3838	3856	0.0
3839	3756	0.0
3840	4019	0.0
3841	4049	0.0
3842	3811	0.0
3843	3785	0.0
3844	3705	0.0
3845	3766	0.0
3846	3947	0.0
3847	3836	0.0
3848	3505	0.0
3849	3861	0.0
3850	3576	0.0
3851	3917	0.0
3852	3887	0.0
3853	4088	0.0
3854	3847	0.0
3855	3784	0.0
3856	4026	0.0
3857	4010	0.0
3858	3664	0.0
3859	3903	0.0
3860	3871	0.0
3861	3537	0.0
3862	3712	0.0
3863	4122	0.0
3864	3831	0.0
3865	4113	0.0
3866	3715	0.0
3867	3666	0.0
3868	3622	0.0
3869	4112	0.0
3870	3790	0.0
3871	3867	0.0
3872	3837	0.0
3873	3702	0.0
3874	3916	0.0
3875	3711	0.0
3876	3802	0.0
3877	3797	0.0
3878	4078	0.0
3879	3910	0.0
3880	3780	0.0
3881	3908	0.0
3882	3971	0.0
3883	4253	0.0
3884	3801	0.0
3885	3795	0.0
3886	3779	0.0
3887	4234	0.0
3888	4154	0.0
3889	3835	0.0
3890	3364	0.0
3891	3853	0.0
3892	3776	0.0
3893	4108	0.0
3894	3799	0.0
3895	3906	0.0
3896	3996	0.0
3897	3870	0.0
3898	4095	0.0
3899	3833	0.0
3900	3734	0.0
3901	4013	0.0
3902	3898	0.0
3903	4198	0.0
3904	3928	0.0
3905	4061	0.0
3906	3992	0.0
3907	3807	0.0
3908	3781	0.0
3909	4091	0.0
3910	4001	0.0
3911	4269	0.0
3912	3782	0.0
3913	3484	0.0
3914	3626	0.0
3915	4360	0.0
3916	3868	0.0
3917	4082	0.0
3918	3774	0.0
3919	3725	0.0
3920	4018	0.0
3921	3899	0.0
3922	3848	0.0
3923	3714	0.0
3924	3973	0.0
3925	3667	0.0
3926	3914	0.0
3927	3963	0.0
3928	3976	0.0
3929	3840	0.0
3930	3998	0.0
3931	3893	0.0
3932	3850	0.0
3933	3994	0.0
3934	3955	0.0
3935	3874	0.0
3936	4209	0.0
3937	3656	0.0
3938	3821	0.0
3939	4115	0.0
3940	3752	0.0
3941	3983	0.0
3942	4404	0.0
3943	3970	0.0
3944	3736	0.0
3945	4033	0.0
3946	3969	0.0
3947	3815	0.0
3948	4255	0.0
3949	3909	0.0
3950	3912	0.0
3951	3805	0.0
3952	3843	0.0
3953	3961	0.0
3954	3841	0.0
3955	4377	0.0
3956	3875	0.0
3957	3995	0.0
3958	3911	0.0
3959	3921	0.0
3960	3825	0.0
3961	4021	0.0
3962	4204	0.0
3963	3962	0.0
3964	3934	0.0
3965	3959	0.0
3966	4224	0.0
3967	3915	0.0
3968	4676	0.0
3969	4073	0.0
3970	3888	0.0
3971	4055	0.0
3972	3925	0.0
3973	4127	0.0
3974	4045	0.0
3975	4005	0.0
3976	4136	0.0
3977	4079	0.0
3978	4058	0.0
3979	3701	0.0
3980	3927	0.0
3981	3866	0.0
3982	4144	0.0
3983	4265	0.0
3984	4315	0.0
3985	4124	0.0
3986	4145	0.0
3987	3694	0.0
3988	3942	0.0
3989	4007	0.0
3990	3830	0.0
3991	4053	0.0
3992	3686	0.0
3993	4003	0.0
3994	3760	0.0
3995	4278	0.0
3996	4071	0.0
3997	3919	0.0
3998	4012	0.0
3999	4097	0.0
4000	4337	0.0
4001	3924	0.0
4002	4068	0.0
4003	3944	0.0
4004	3732	0.0
4005	4272	0.0
4006	4370	0.0
4007	4111	0.0
4008	3806	0.0
4009	3739	0.0
4010	3964	0.0
4011	4030	0.0
4012	3708	0.0
4013	3824	0.0
4014	3935	0.0
4015	4186	0.0
4016	4291	0.0
4017	4009	0.0
4018	4032	0.0
4019	3936	0.0
4020	4184	0.0
4021	3770	0.0
4022	4139	0.0
4023	3832	0.0
4024	3803	0.0
4025	4087	0.0
4026	3818	0.0
4027	3855	0.0
4028	4106	0.0
4029	3593	0.0
4030	3986	0.0
4031	4391	0.0
4032	3991	0.0
4033	3674	0.0
4034	3798	0.0
4035	4126	0.0
4036	3957	0.0
4037	3933	0.0
4038	3904	0.0
4039	4167	0.0
4040	4120	0.0
4041	4050	0.0
4042	3859	0.0
4043	3890	0.0
4044	3812	0.0
4045	3865	0.0
4046	4029	0.0
4047	4042	0.0
4048	4150	0.0
4049	4327	0.0
4050	3972	0.0
4051	3953	0.0
4052	4110	0.0
4053	4153	0.0
4054	4002	0.0
4055	4085	0.0
4056	4137	0.0
4057	4056	0.0
4058	3975	0.0
4059	4017	0.0
4060	3985	0.0
4061	4593	0.0
4062	4134	0.0
4063	3993	0.0
4064	4027	0.0
4065	4024	0.0
4066	4107	0.0
4067	4090	0.0
4068	3452	0.0
4069	3987	0.0
4070	3968	0.0
4071	4146	0.0
4072	4223	0.0
4073	4093	0.0
4074	4522	0.0
4075	3668	0.0
4076	3804	0.0
4077	4367	0.0
4078	4307	0.0
4079	4226	0.0
4080	4100	0.0
4081	3894	0.0
4082	4415	0.0
4083	3988	0.0
4084	4054	0.0
4085	4083	0.0
4086	3920	0.0
4087	3900	0.0
4088	4022	0.0
4089	4244	0.0
4090	3960	0.0
4091	4119	0.0
4092	4156	0.0
4093	4242	0.0
4094	4375	0.0
4095	4158	0.0
4096	4302	0.0
4097	4389	0.0
4098	4268	0.0
4099	4216	0.0
4100	4041	0.0
4101	4066	0.0
4102	4076	0.0
4103	3730	0.0
4104	3929	0.0
4105	4240	0.0
4106	4328	0.0
4107	4046	0.0
4108	4006	0.0
4109	4245	0.0
4110	4064	0.0
4111	4185	0.0
4112	4133	0.0
4113	4052	0.0
4114	4228	0.0
4115	3777	0.0
4116	3952	0.0
4117	4023	0.0
4118	4170	0.0
4119	4072	0.0
4120	4393	0.0
4121	4196	0.0
4122	4096	0.0
4123	4132	0.0
4124	3946	0.0
4125	3990	0.0
4126	4306	0.0
4127	4161	0.0
4128	4060	0.0
4129	4193	0.0
4130	3699	0.0
4131	4039	0.0
4132	4098	0.0
4133	3826	0.0
4134	4229	0.0
4135	4160	0.0
4136	4412	0.0
4137	4212	0.0
4138	3810	0.0
4139	4237	0.0
4140	4031	0.0
4141	4034	0.0
4142	4059	0.0
4143	4037	0.0
4144	4454	0.0
4145	4065	0.0
4146	4116	0.0
4147	4206	0.0
4148	4771	0.0
4149	4191	0.0
4150	4502	0.0
4151	4035	0.0
4152	4516	0.0
4153	4084	0.0
4154	4304	0.0
4155	4296	0.0
4156	4236	0.0
4157	4267	0.0
4158	4218	0.0
4159	4067	0.0
4160	4171	0.0
4161	4102	0.0
4162	4666	0.0
4163	3879	0.0
4164	4109	0.0
4165	3939	0.0
4166	4279	0.0
4167	4141	0.0
4168	4062	0.0
4169	4423	0.0
4170	4288	0.0
4171	3540	0.0
4172	4305	0.0
4173	4208	0.0
4174	4323	0.0
4175	3989	0.0
4176	4390	0.0
4177	4036	0.0
4178	4081	0.0
4179	4365	0.0
4180	4070	0.0
4181	4157	0.0
4182	4118	0.0
4183	4194	0.0
4184	3677	0.0
4185	4362	0.0
4186	4129	0.0
4187	4241	0.0
4188	4043	0.0
4189	3930	0.0
4190	4057	0.0
4191	4219	0.0
4192	3999	0.0
4193	3958	0.0
4194	4104	0.0
4195	3948	0.0
4196	3984	0.0
4197	4044	0.0
4198	4239	0.0
4199	4258	0.0
4200	4313	0.0
4201	4135	0.0
4202	4276	0.0
4203	3951	0.0
4204	4051	0.0
4205	4151	0.0
4206	4074	0.0
4207	3967	0.0
4208	4094	0.0
4209	4121	0.0
4210	4376	0.0
4211	3980	0.0
4212	4286	0.0
4213	3943	0.0
4214	4325	0.0
4215	4092	0.0
4216	4125	0.0
4217	4271	0.0
4218	4211	0.0
4219	4308	0.0
4220	4509	0.0
4221	4369	0.0
4222	4162	0.0
4223	4152	0.0
4224	4366	0.0
4225	4166	0.0
4226	4213	0.0
4227	4690	0.0
4228	4322	0.0
4229	4192	0.0
4230	4410	0.0
4231	4275	0.0
4232	4142	0.0
4233	4355	0.0
4234	4282	0.0
4235	4199	0.0
4236	4334	0.0
4237	4147	0.0
4238	4270	0.0
4239	4075	0.0
4240	4592	0.0
4241	4264	0.0
4242	4395	0.0
4243	4227	0.0
4244	4174	0.0
4245	4281	0.0
4246	4287	0.0
4247	4063	0.0
4248	4250	0.0
4249	4756	0.0
4250	4383	0.0
4251	4430	0.0
4252	4438	0.0
4253	4424	0.0
4254	4414	0.0
4255	4190	0.0
4256	4336	0.0
4257	4183	0.0
4258	4177	0.0
4259	4320	0.0
4260	4203	0.0
4261	4148	0.0
4262	4225	0.0
4263	4425	0.0
4264	4165	0.0
4265	4179	0.0
4266	4202	0.0
4267	4235	0.0
4268	4178	0.0
4269	4292	0.0
4270	4309	0.0
4271	4173	0.0
4272	4188	0.0
4273	4047	0.0
4274	4143	0.0
4275	4482	0.0
4276	4280	0.0
4277	4273	0.0
4278	4243	0.0
4279	4363	0.0
4280	4303	0.0
4281	4248	0.0
4282	4538	0.0
4283	4496	0.0
4284	4262	0.0
4285	4247	0.0
4286	4301	0.0
4287	4155	0.0
4288	3949	0.0
4289	4028	0.0
4290	4249	0.0
4291	4159	0.0
4292	3978	0.0
4293	4317	0.0
4294	4347	0.0
4295	4416	0.0
4296	4324	0.0
4297	4479	0.0
4298	4558	0.0
4299	4426	0.0
4300	4471	0.0
4301	4615	0.0
4302	4016	0.0
4303	4299	0.0
4304	4200	0.0
4305	4319	0.0
4306	4378	0.0
4307	4168	0.0
4308	4175	0.0
4309	4207	0.0
4310	4257	0.0
4311	4254	0.0
4312	4233	0.0
4313	4645	0.0
4314	4671	0.0
4315	4040	0.0
4316	4353	0.0
4317	4201	0.0
4318	4140	0.0
4319	4458	0.0
4320	4846	0.0
4321	4310	0.0
4322	4537	0.0
4323	4182	0.0
4324	4321	0.0
4325	4428	0.0
4326	4446	0.0
4327	4491	0.0
4328	4433	0.0
4329	4443	0.0
4330	4259	0.0
4331	4128	0.0
4332	4105	0.0
4333	4252	0.0
4334	4421	0.0
4335	4508	0.0
4336	4354	0.0
4337	4077	0.0
4338	4329	0.0
4339	4346	0.0
4340	4392	0.0
4341	4409	0.0
4342	4187	0.0
4343	4312	0.0
4344	4274	0.0
4345	4435	0.0
4346	3808	0.0
4347	4565	0.0
4348	4261	0.0
4349	4388	0.0
4350	4453	0.0
4351	4138	0.0
4352	4169	0.0
4353	4340	0.0
4354	4585	0.0
4355	4180	0.0
4356	4419	0.0
4357	4614	0.0
4358	4578	0.0
4359	4089	0.0
4360	4330	0.0
4361	4386	0.0
4362	4463	0.0
4363	4230	0.0
4364	4246	0.0
4365	4256	0.0
4366	4222	0.0
4367	4350	0.0
4368	4172	0.0
4369	4314	0.0
4370	4332	0.0
4371	4295	0.0
4372	4575	0.0
4373	4457	0.0
4374	3854	0.0
4375	4519	0.0
4376	4374	0.0
4377	4232	0.0
4378	4197	0.0
4379	4380	0.0
4380	4394	0.0
4381	4231	0.0
4382	4189	0.0
4383	4685	0.0
